12583,TFN Media,New Taipei,2025-08-01T00:01:02.737035Z,15.847189388214197,11.4,90906889.40592282,95020218.71391289,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T01:01:02.883287Z,11.006899950030189,12.872,90107203.34311663,94890272.21691072,,61.63.210.175
12583,TFN Media,New Taipei,2025-08-01T02:01:02.380409Z,15.847189388214197,12.679,90539046.87596339,94406615.11242895,,61.63.210.175
12583,TFN Media,New Taipei,2025-08-01T03:01:02.756403Z,15.847189388214197,12.7,90981126.13329458,94132694.726848,,61.63.210.175
11702,Taiwan Mobile,Taoyuan,2025-08-01T04:01:03.021879Z,39.23872553506463,12.95,90713379.10050045,92703536.58445124,,61.63.210.175
12583,TFN Media,New Taipei,2025-08-01T05:01:02.676212Z,15.847189388214197,12.747,90888451.2815,94425763.68852964,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T06:01:02.421185Z,10.348015552600941,13.466,90779521.40030223,94995376.45519331,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T07:01:02.278062Z,10.348015552600941,12.335,90819421.50272562,94982413.7196882,,61.63.210.175
44603,Taiwan Digital Streaming Co.,Taipei,2025-08-01T08:01:02.481704Z,11.006899950030189,12.916,90647347.47950742,94618723.01545663,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T09:01:02.677596Z,10.348015552600941,12.861,89344838.96839081,94198254.41135405,,61.63.210.175
59180,Starverse Network,Taipei City,2025-08-01T10:01:03.018892Z,11.006899950030189,12.715,90517401.33494388,0.0,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2025-08-01T11:01:03.101835Z,9.70768513168519,14.026,88910513.50192185,94925846.35372272,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T12:01:02.307873Z,11.006899950030189,12.125,89789685.88398898,94996409.98088273,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T13:01:02.791711Z,11.006899950030189,13.299,90300417.76018815,94680792.66735928,,61.63.210.175
11703,Taiwan Mobile,Taipei,2025-08-01T14:01:02.623928Z,11.006899950030189,13.067,90450617.55728792,95343810.34601587,,61.63.210.175
