12583,TFN Media,New Taipei,2025-08-01T00:01:02.737035Z,15.847189388214197,11.4,90906889.40592282,95020218.71391289,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T01:01:02.883287Z,11.006899950030189,12.872,90107203.34311663,94890272.21691072,,61.63.210.175
12583,TFN Media,New Taipei,2025-08-01T02:01:02.380409Z,15.847189388214197,12.679,90539046.87596339,94406615.11242895,,61.63.210.175
12583,TFN Media,New Taipei,2025-08-01T03:01:02.756403Z,15.847189388214197,12.7,90981126.13329458,94132694.726848,,61.63.210.175
11702,Taiwan Mobile,Taoyuan,2025-08-01T04:01:03.021879Z,39.23872553506463,12.95,90713379.10050045,92703536.58445124,,61.63.210.175
12583,TFN Media,New Taipei,2025-08-01T05:01:02.676212Z,15.847189388214197,12.747,90888451.2815,94425763.68852964,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T06:01:02.421185Z,10.348015552600941,13.466,90779521.40030223,94995376.45519331,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T07:01:02.278062Z,10.348015552600941,12.335,90819421.50272562,94982413.7196882,,61.63.210.175
44603,Taiwan Digital Streaming Co.,Taipei,2025-08-01T08:01:02.481704Z,11.006899950030189,12.916,90647347.47950742,94618723.01545663,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T09:01:02.677596Z,10.348015552600941,12.861,89344838.96839081,94198254.41135405,,61.63.210.175
59180,Starverse Network,Taipei City,2025-08-01T10:01:03.018892Z,11.006899950030189,12.715,90517401.33494388,0.0,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2025-08-01T11:01:03.101835Z,9.70768513168519,14.026,88910513.50192185,94925846.35372272,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T12:01:02.307873Z,11.006899950030189,12.125,89789685.88398898,94996409.98088273,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T13:01:02.791711Z,11.006899950030189,13.299,90300417.76018815,94680792.66735928,,61.63.210.175
11703,Taiwan Mobile,Taipei,2025-08-01T14:01:02.623928Z,11.006899950030189,13.067,90450617.55728792,95343810.34601587,,61.63.210.175
7429,Taipeinet,Taipei,2025-08-01T15:01:02.734432Z,11.006899950030189,13.473,90860508.06996627,95065991.47589421,,61.63.210.175
59180,Starverse Network,Taipei City,2025-08-01T16:01:02.060115Z,11.006899950030189,13.037,59971468.49917606,0.0,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2025-08-01T17:01:02.369383Z,11.006899950030189,13.176,90165103.21890396,94262695.89684017,,61.63.210.175
11703,Taiwan Mobile,Taipei,2025-08-01T18:01:02.220967Z,11.006899950030189,12.529,90327579.13314699,95234854.1100316,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T19:01:02.922418Z,10.348015552600941,12.442,90893678.11655344,95399746.39380595,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T20:01:03.005164Z,10.348015552600941,11.509,12466892.691584107,0.0,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T21:01:02.625078Z,10.348015552600941,13.218,90538222.9284558,95195937.15417689,,61.63.210.175
36071,"Sky Digital Co., Ltd",Taipei,2025-08-01T22:01:02.284878Z,11.006899950030189,14.149,90702613.22322907,94407285.31179051,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-01T23:01:02.635012Z,10.348015552600941,13.375,90691349.71388553,94435806.69959112,,61.63.210.175
36634,SEEDNET,Taoyuan District,2025-08-02T00:01:02.999199Z,29.592754645753487,13.668,91320589.66229191,95178490.14969808,,61.63.210.175
36634,SEEDNET,Taoyuan District,2025-08-02T01:01:02.406112Z,29.592754645753487,13.361,91297926.82612444,94592894.28738178,,61.63.210.175
36634,SEEDNET,Taoyuan District,2025-08-02T02:01:02.207765Z,29.592754645753487,13.151,91266064.42114873,94928383.22466679,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-02T03:01:02.295196Z,10.348015552600941,12.528,90765528.7769964,94065303.119321,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-02T04:01:02.635731Z,10.348015552600941,12.762,90761260.53805642,94634413.29245678,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-02T05:01:02.531248Z,10.348015552600941,12.103,90601519.41726604,94597406.5619231,,61.63.210.175
18447,Chunghwa Mobile,New Taipei,2025-08-02T06:01:02.186674Z,15.847189388214197,13.426,91063048.59488261,92888947.85337341,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-02T07:01:02.818412Z,10.348015552600941,13.263,90950938.93428758,95063809.12661994,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2025-08-02T08:01:02.271518Z,10.348015552600941,12.164,90773819.12899578,95005920.4163056,,61.63.210.175
44603,Taiwan Digital Streaming Co.,Taipei,2025-08-02T09:01:02.674784Z,11.006899950030189,13.671,90724358.18448721,95137987.10330701,,61.63.210.175
